condition,term,phenotype,age,n,n_values,mean,sd,q5,q25,q50,q75,q95
nvp_13w_16w,pregnancy_duration_preterm,length,5y,2460,1032,111.74715410864,5.30983397167329,104,108,111.367064514539,115,120
nvp_13w_16w,pregnancy_duration_preterm,length,7y,2460,1110,124.898979250893,5.66147193998974,116,121,125,129,134
nvp_13w_16w,pregnancy_duration_preterm,length,8y,2460,847,131.311449309079,6.1535797370996,121,128,131,135,141
nvp_13w_16w,pregnancy_duration_preterm,weight,birth,2460,2322,2.46271662360034,0.629176517926552,1.3502,2.06,2.4925,2.88,3.4796
nvp_13w_16w,pregnancy_duration_preterm,weight,6w,2460,1617,3.81686283794132,0.851765193419886,2389,3.23,3.84,4.38,5166
nvp_13w_16w,pregnancy_duration_preterm,weight,3m,2460,1829,5.34376963041064,0.993551041076089,3.5656,4735,5.36,6,6953
nvp_13w_16w,pregnancy_duration_preterm,weight,6m,2460,1834,7.12009020628005,1.09646987787068,5.45825,6.41,7.11,7.7875,8987
nvp_13w_16w,pregnancy_duration_preterm,weight,8m,2460,1631,8.16179269785257,1.1936757454305,6.32,7.39,8135,8.87130362562143,10.1914353646258
nvp_13w_16w,pregnancy_duration_preterm,weight,1y,2460,1621,9.44166663216359,1.25632610410332,7.53,8635,9.37102762597897,10.2,11.65
nvp_13w_16w,pregnancy_duration_preterm,weight,16m,2460,1230,10.4286317449398,1.32499569402107,8.3581341670863,9.52,10.3803335349529,11.28,12.6772402113262
nvp_13w_16w,pregnancy_duration_preterm,weight,2y,2460,1243,12.3857231854113,1.63476452984019,9881,11.2173787049281,12.3216325703212,13.4423124668518,15.0828587633688
nvp_13w_16w,pregnancy_duration_preterm,weight,3y,2460,1288,14.468399352455,1.92189626891903,11.5,13.0108063022932,14.5,15.5,17.8
nvp_13w_16w,pregnancy_duration_preterm,weight,5y,2460,1024,19.2760619424771,2.97702480276024,15,17,19,21,24.4874880363392
nvp_13w_16w,pregnancy_duration_preterm,weight,7y,2460,1078,24.467382522307,4.1912832592394,19,21.5,24,27,32015
nvp_13w_16w,pregnancy_duration_preterm,weight,8y,2460,829,27.9219670229873,5.33410044736928,21,24,27,31,38.74
nvp_13w_16w,pregnancy_duration_preterm,bmi,birth,2460,1906,11.9266917236129,1.63416682725032,9.18923611111111,10.8749023642617,11.9568450456509,12.9529362765514,14.5328719723183
nvp_13w_16w,pregnancy_duration_preterm,bmi,6w,2460,1181,14.1647259950426,1.65239783051039,11.3553719008264,13.08,14.1291810841984,15.2367390530438,17.0514004309018
nvp_13w_16w,pregnancy_duration_preterm,bmi,3m,2460,1727,15.9834837324577,1.61132183514042,13.5290523874569,14.8859363808053,15.9722222222222,17.041464607466,18.6709566216604
nvp_13w_16w,pregnancy_duration_preterm,bmi,6m,2460,1805,16.8165332302855,1.55310696356448,14.3935691710873,15.7265306122449,16.7297138899249,17.8147454294981,19.5603669773583
nvp_13w_16w,pregnancy_duration_preterm,bmi,8m,2460,1594,17.0672208866736,1.56940958651592,14.6319252809518,15.9732764637551,17.0202434886509,18.0590294218355,19.708236882716
nvp_13w_16w,pregnancy_duration_preterm,bmi,1y,2460,1595,16.877896708927,1.46437216420596,14.6220444101946,15.9053228920665,16.7707899486325,17.8325287172881,19.3716536528882
nvp_13w_16w,pregnancy_duration_preterm,bmi,16m,2460,1192,16.6084678971598,1.42949117380203,14.4357960981913,15.6148928900041,16.5527082080448,17.50051609321,19.0323961647044
nvp_13w_16w,pregnancy_duration_preterm,bmi,2y,2460,1212,16.2509701008374,1.4992683827517,14.0563977648277,15.2322330132695,16.1710793700757,17.1648333242883,18.7357954545455
nvp_13w_16w,pregnancy_duration_preterm,bmi,3y,2460,1251,15.8888046325459,1.51605234223601,13.6383511346116,14.879370815177,15.8147127844098,16.7649439241531,18.5185185185185
nvp_13w_16w,pregnancy_duration_preterm,bmi,5y,2460,1006,15.3761942111312,1.63241319452508,13.0315071546322,14.2898504407336,15.226086021148,16.2472426576863,18.4233008144078
nvp_13w_16w,pregnancy_duration_preterm,bmi,7y,2460,1056,15.6010274096429,1.96027598221285,13.0177514792899,14.2711819262782,15.2806682853509,16.5981069602439,19.2887615395834
nvp_13w_16w,pregnancy_duration_preterm,bmi,8y,2460,809,16.1171133201156,2.2689685361061,13.0177514792899,14.6132527084908,15.7529930686831,17.1901404347066,20.4117860161816
nvp_17w_20w,pregnancy_duration_term,length,birth,10999,10654,50.49756974832,2.00938102719025,47,49,50,52,54
nvp_17w_20w,pregnancy_duration_term,length,6w,10999,6703,56.8986981429646,2.29525949448265,53,55.5,57,58.5,60.5
nvp_17w_20w,pregnancy_duration_term,length,3m,10999,9294,62.1117604238344,2.35932260306133,58,60.5,62,63.9632674191249,66
nvp_17w_20w,pregnancy_duration_term,length,6m,10999,9420,67.8938294189248,2.53364476432062,64,66,68,69.5,72
nvp_17w_20w,pregnancy_duration_term,length,8m,10999,8221,71.3358069315552,2.68925550621622,67,69.5,71.2,73,76
nvp_17w_20w,pregnancy_duration_term,length,1y,10999,8216,76.4667204904488,2.76888542060979,72,74.5,76.5,78.2288773427974,81
nvp_17w_20w,pregnancy_duration_term,length,16m,10999,6302,80.7226098682513,3.06904110644886,75.8358624259383,78.7715006733789,80.6590378895642,82.7331389109657,85.8334242202592
nvp_17w_20w,pregnancy_duration_term,length,2y,10999,6279,88.5348765489459,3.57531764723457,82.7968688736584,86.2,88.5,91,94.3030090815145
nvp_17w_20w,pregnancy_duration_term,length,3y,10999,6463,96.5686138629271,3.93097919657131,90,94,96.6304353205924,99,103
nvp_17w_20w,pregnancy_duration_term,length,5y,10999,5278,113.065948759113,5.11899415310784,105,110,113,116,122
nvp_17w_20w,pregnancy_duration_term,length,7y,10999,5419,126.012469641001,5.53941331421003,117,122,126,130,135
nvp_17w_20w,pregnancy_duration_term,length,8y,10999,4258,132.313658698992,5.82226963791965,123,129,132,136,142
nvp_17w_20w,pregnancy_duration_term,weight,birth,10999,10983,3.63465691440178,0.496372694387205,2.84,3303,3.62,3958,4.47
nvp_17w_20w,pregnancy_duration_term,weight,6w,10999,8505,5.03771629163584,0.685228355747432,3945,4575,5.02,5.47,6.18
nvp_17w_20w,pregnancy_duration_term,weight,3m,10999,9460,6.40162994974341,0.817189352591149,5.13134350323902,5.85,6.36,6.9,7.83
nvp_17w_20w,pregnancy_duration_term,weight,6m,10999,9467,7.92945503121248,0.963821030973527,6.47,7.26,7.87,8.54,9.63
nvp_17w_20w,pregnancy_duration_term,weight,8m,10999,8280,8.81661259259346,1.05537076916538,7.22,8075,8.75,9.49,10.69
nvp_17w_20w,pregnancy_duration_term,weight,1y,10999,8268,9.92632809635475,1.14643762943243,8.19675,9125,9.86,10.6452529207877,11.95
nvp_17w_20w,pregnancy_duration_term,weight,16m,10999,6346,10.9070097587948,1.26823280774692,9,10.01,10.8294476683482,11.7,13.1376752505243
nvp_17w_20w,pregnancy_duration_term,weight,2y,10999,6292,12.9129298771302,1.55870595382262,10.5,11.9,12.85,13.9273264187388,15.5185368460569
nvp_17w_20w,pregnancy_duration_term,weight,3y,10999,6562,15.0361421435289,1.87000148269233,12,13.8491020139884,15,16,18.1843467835932
nvp_17w_20w,pregnancy_duration_term,weight,5y,10999,5243,19.9843269125726,2.84266265198623,16,18,19.9213793103448,21.5,25
nvp_17w_20w,pregnancy_duration_term,weight,7y,10999,5286,25.2161588918394,4.09874109791511,20,22.4,25,27.5,33
nvp_17w_20w,pregnancy_duration_term,weight,8y,10999,4141,28.5544238116953,4.93241156238192,22,25,28,31,38
nvp_17w_20w,pregnancy_duration_term,bmi,birth,10999,10645,14.2249113777729,1.29411352879836,12.1527777777778,13.3690828402367,14.2,15.0416171224732,16.3986784264158
nvp_17w_20w,pregnancy_duration_term,bmi,6w,10999,6681,15.6396422122384,1.44111678023942,13.2930056710775,14.6776859504132,15.6064209274673,16.5497448979592,18.0778193630393
nvp_17w_20w,pregnancy_duration_term,bmi,3m,10999,9290,16.5708190271928,1.51294188319446,14.2432041572413,15.5437044745057,16.5020699494692,17.5255189700463,19.168747258426
nvp_17w_20w,pregnancy_duration_term,bmi,6m,10999,9416,17.1680325476603,1.51633711810822,14.8440306375516,16.116645996806,17.0752591076923,18.1224489795918,19.8111479400193
nvp_17w_20w,pregnancy_duration_term,bmi,8m,10999,8186,17.2931655556654,1.49413024810208,15.0177483411536,16.2666137671097,17.2135556750941,18.2304916721726,19.8755032317636
nvp_17w_20w,pregnancy_duration_term,bmi,1y,10999,8179,16.947793411171,1.39459749050126,14.8268089431386,15.9900850365902,16.8553688823959,17.8129166666667,19.3777777777778
nvp_17w_20w,pregnancy_duration_term,bmi,16m,10999,6198,16.7102178383947,1.38240011076511,14.6254286838702,15.7865236425617,16.6297788153908,17.5611245177047,19.0522103090069
nvp_17w_20w,pregnancy_duration_term,bmi,2y,10999,6146,16.4436491167527,1.43017328391593,14.2564188941749,15.495867768595,16.3540463780781,17.3074382349055,18.8595714978037
nvp_17w_20w,pregnancy_duration_term,bmi,3y,10999,6335,16.1028071954357,1.5224670022703,13.8302492414679,15.1065146095985,16,17,18.7421907538526
nvp_17w_20w,pregnancy_duration_term,bmi,5y,10999,5120,15.5967176040726,1.58366542946705,13.2886347264732,14.5795910193945,15.4429835145879,16.4666051092644,18.4509028732974
nvp_17w_20w,pregnancy_duration_term,bmi,7y,10999,5176,15.8354423027704,1.90835144857544,13.2894790269518,14.5833333333333,15.5936734239251,16.78466796875,19.3492962356919
nvp_17w_20w,pregnancy_duration_term,bmi,8y,10999,4043,16.2500450225013,2.04959386641258,13.4441681229041,14.8708922199129,15.9763313609467,17.3217435122197,20.0872359963269
nvp_17w_20w,pregnancy_duration_preterm,length,birth,727,601,46.1381031613977,2.74940521980179,41,44,46,48,50
nvp_17w_20w,pregnancy_duration_preterm,length,6w,727,389,52.2866323907455,3.01553131204048,47,50.5,52.5,54.5,57
nvp_17w_20w,pregnancy_duration_preterm,length,3m,727,574,57.9716290940838,2.94276353351272,52.5,56,58,60,62
nvp_17w_20w,pregnancy_duration_preterm,length,6m,727,587,65.1149676566364,3.00496481166817,60,63,65,67,70
nvp_17w_20w,pregnancy_duration_preterm,length,8m,727,539,69.0277649332589,3.15510146717521,64,67,69,71,74
nvp_17w_20w,pregnancy_duration_preterm,length,1y,727,539,74.6196908939067,3.06598167117975,69.5,73,75,76.5,79.5
nvp_17w_20w,pregnancy_duration_preterm,length,16m,727,406,79.1452082854874,3.44008374495965,73.6512471244005,77,79.2128669339195,81.5280873074093,84.0416503786069
nvp_17w_20w,pregnancy_duration_preterm,length,2y,727,405,87.1184670904108,3.87836503098066,80.7748594839504,84.6736743825165,87.1105433362189,89.7800865800866,92.6063713252624
nvp_17w_20w,pregnancy_duration_preterm,length,3y,727,412,95.4709323849877,4.19220720631694,89,92.6907786068605,95.566529682001,98,102445
nvp_17w_20w,pregnancy_duration_preterm,length,5y,727,350,111.785347121852,5.44992323035729,104,108,111,116,120.040436557916
nvp_17w_20w,pregnancy_duration_preterm,length,7y,727,364,124.750686205765,5.80700196909026,116,121,125,129,134.85
nvp_17w_20w,pregnancy_duration_preterm,length,8y,727,293,131.247165905418,6.1679216753314,121,127,131,135,141
nvp_17w_20w,pregnancy_duration_preterm,weight,birth,727,714,2.49138515406162,0.605359268893828,1.4265,2.1025,2503,2.87,3.51
nvp_17w_20w,pregnancy_duration_preterm,weight,6w,727,528,3.79908333333333,0.814722593192504,2.4685,3.21375,3.7625,4.3625,5143
nvp_17w_20w,pregnancy_duration_preterm,weight,3m,727,595,5.34664353639422,0.948091943524624,3.7205,4725,5.34,5.98,6.9155
nvp_17w_20w,pregnancy_duration_preterm,weight,6m,727,596,7.11927481587603,1.0675505069862,5.48,6.42,7095,7.81625,8965
nvp_17w_20w,pregnancy_duration_preterm,weight,8m,727,543,8.13972863973523,1.2053665586638,6321,7385,8.03,8.84,10167
nvp_17w_20w,pregnancy_duration_preterm,weight,1y,727,540,9.41368790582477,1.27446257413001,7.52171158362532,8.6,9.33236776172606,10185,11.6661917557464
nvp_17w_20w,pregnancy_duration_preterm,weight,16m,727,410,10.4457104767908,1.34704231760033,8.34335815792767,9.58,10.4,11.2983077162375,12.6775
nvp_17w_20w,pregnancy_duration_preterm,weight,2y,727,409,12.4058727046305,1.67610439609027,10,11.2,12.4,13.5,15
nvp_17w_20w,pregnancy_duration_preterm,weight,3y,727,414,14.5399504776017,2.01289461833024,11565,13.0575,14.5,15.8,18
nvp_17w_20w,pregnancy_duration_preterm,weight,5y,727,351,19.3444364367926,3.04868323236417,15,17,19,21,24.35
nvp_17w_20w,pregnancy_duration_preterm,weight,7y,727,359,24.4495092197844,4.19038727425308,19,21.5,24,26.6,31.55
nvp_17w_20w,pregnancy_duration_preterm,weight,8y,727,287,27.9833532287792,5.36317929396028,21.06,24.1,27,31,38
nvp_17w_20w,pregnancy_duration_preterm,bmi,birth,727,599,11.9162102341622,1.63422973159027,9.19760391555263,10.8641975308642,11.8998109640832,12.9405313175897,14.593611316568
nvp_17w_20w,pregnancy_duration_preterm,bmi,6w,727,387,14.0979008807289,1.62091178316234,11.3787562499301,13.0625677591808,14.0842013888889,15.1535465626136,16.8596555078065
nvp_17w_20w,pregnancy_duration_preterm,bmi,3m,727,574,15.9619188394226,1.63322808286367,13.4486607142857,14.8772201395533,15.9788417718882,17.0309429327286,18.6555587474864
nvp_17w_20w,pregnancy_duration_preterm,bmi,6m,727,587,16.786717145159,1.56166302162344,14.4015607693958,15.6756146048709,16.7123128022842,17.8003310511106,19.3915564135532
nvp_17w_20w,pregnancy_duration_preterm,bmi,8m,727,536,17.045938031526,1.61211165159263,14.5639476737412,15.8989085668512,17.017996988027,18.0215962950412,19.711690821256
nvp_17w_20w,pregnancy_duration_preterm,bmi,1y,727,537,16.8939001524982,1.50294286726861,14.6035671783517,15.8566335147307,16.7832167832168,17.920524691358,19.4228524304907
nvp_17w_20w,pregnancy_duration_preterm,bmi,16m,727,403,16.6379436862857,1.47072289530036,14.3395019099473,15.6624171024625,16.5660770031217,17.6132213294375,19.0265960605574
nvp_17w_20w,pregnancy_duration_preterm,bmi,2y,727,402,16.3136176893261,1.580724965087,14.029450705593,15.2365207722606,16.1905983630423,17.3233036269789,19.1520936916371
nvp_17w_20w,pregnancy_duration_preterm,bmi,3y,727,403,15.932796367105,1.62286920238346,13.6307173183351,14.8845000681466,15.8147127844098,16.8077092912782,18.6926947378334
nvp_17w_20w,pregnancy_duration_preterm,bmi,5y,727,343,15.416044526776,1.70598917475281,13.1982514177694,14.2488007873495,15.271360325789,16.2607450568756,18.1331147362443
nvp_17w_20w,pregnancy_duration_preterm,bmi,7y,727,351,15.6306802310583,1.97339822121979,12.8359125782727,14.3464019803837,15.4320987654321,16.631577601364,18.8179804228362
nvp_17w_20w,pregnancy_duration_preterm,bmi,8y,727,281,16.1458142844648,2.23456737684091,13.2804518959197,14.6484375,15.7607484963243,17.3469387755102,20.351630957092
nvp_21w_24w,pregnancy_duration_term,length,birth,5901,5720,50.4685126258403,2.01345706104699,47,49,50,52,54
nvp_21w_24w,pregnancy_duration_term,length,6w,5901,3551,56.8674990157146,2.3054665959291,53,55.5,57,58.5,60.5
nvp_21w_24w,pregnancy_duration_term,length,3m,5901,4942,62.0369176748527,2.36888026193963,58,60.5,62,63.5,66
nvp_21w_24w,pregnancy_duration_term,length,6m,5901,5013,67.8240986072967,2.50945497304216,64,66,68,69.5,72
nvp_21w_24w,pregnancy_duration_term,length,8m,5901,4417,71.2866002088685,2.66217988539183,67,69.5,71,73,75.5493656201294
nvp_21w_24w,pregnancy_duration_term,length,1y,5901,4417,76.430931974216,2.73901363505331,72,74.5,76.5,78,81
nvp_21w_24w,pregnancy_duration_term,length,16m,5901,3407,80.7341695132785,3.06573401062658,75.8444104729113,78.7986013986014,80.6044767453479,82.6813396106926,85.8298938386508
nvp_21w_24w,pregnancy_duration_term,length,2y,5901,3403,88.5423103443086,3.55205504186094,82.8871603250551,86.2895796092535,88.5,91,94.2125096525096
nvp_21w_24w,pregnancy_duration_term,length,3y,5901,3494,96.5564567257576,3.89556740098934,90,94,96.5,99,103
nvp_21w_24w,pregnancy_duration_term,length,5y,5901,2852,113.126552350913,5.08461129013546,105,110,113,116,122
nvp_21w_24w,pregnancy_duration_term,length,7y,5901,2953,126.01206476452,5.46250187282646,117,122,126,130,135
nvp_21w_24w,pregnancy_duration_term,length,8y,5901,2312,132.284800420565,5.82832653149369,123,128.858103699719,132,136,142
nvp_21w_24w,pregnancy_duration_term,weight,birth,5901,5889,3.620914737795,0.495190552408787,2825,3.3,3.61,3945,4.43
nvp_21w_24w,pregnancy_duration_term,weight,6w,5901,4506,5.01107707098772,0.680523194299544,3.92625,4.56,5,5445,6.14
nvp_21w_24w,pregnancy_duration_term,weight,3m,5901,5034,6.37242058629554,0.809856348782807,5.12,5.82125,6.33,6.88,7.76675
nvp_21w_24w,pregnancy_duration_term,weight,6m,5901,5044,7.909515008996,0.957451111860765,6.45,7.24375,7.86,8.53,9.59
nvp_21w_24w,pregnancy_duration_term,weight,8m,5901,4459,8.79403129178076,1.04690226704,7.22493583691962,8.03,8.74,9.47,10591
nvp_21w_24w,pregnancy_duration_term,weight,1y,5901,4454,9.90635208672388,1.13411209764859,8.2,9.1,9.85,10.6397558172048,11.87
nvp_21w_24w,pregnancy_duration_term,weight,16m,5901,3432,10.8980246348737,1.2372177025677,9,10.03,10.84,11.6961268852191,13
nvp_21w_24w,pregnancy_duration_term,weight,2y,5901,3410,12.8966121729394,1.53749982749588,10.5,11.9,12.8418296693493,13.9263195252405,15.5
nvp_21w_24w,pregnancy_duration_term,weight,3y,5901,3540,15.0221383391392,1.86547230611276,12,13.8,15,16,18.01
nvp_21w_24w,pregnancy_duration_term,weight,5y,5901,2832,20.0317444481704,2.85519863873731,16,18,20,21.6,25
nvp_21w_24w,pregnancy_duration_term,weight,7y,5901,2871,25.2614373851577,4.13636939919874,19.9,22.4,25,27.6,33
nvp_21w_24w,pregnancy_duration_term,weight,8y,5901,2239,28.5831170346618,4.82224201458568,22,25,28,31,37.5
nvp_21w_24w,pregnancy_duration_term,bmi,birth,5901,5712,14.1847138088126,1.31206392661381,12.0783007080383,13.3246527777778,14.164201183432,15.0089133386198,16.377006187477
nvp_21w_24w,pregnancy_duration_term,bmi,6w,5901,3532,15.5963523340727,1.42648854861396,13.2696932927595,14.6447892591109,15.5655520650346,16.5242913259429,17.9417660844332
nvp_21w_24w,pregnancy_duration_term,bmi,3m,5901,4940,16.5412936148967,1.52268863159172,14.1941775413575,15.4722222222222,16.4746084649953,17.501340703125,19.168508266921
nvp_21w_24w,pregnancy_duration_term,bmi,6m,5901,5010,17.160706318542,1.53668579822711,14.8297273831947,16.1186187500254,17.0493899515158,18.110754406463,19.8716758519115
nvp_21w_24w,pregnancy_duration_term,bmi,8m,5901,4397,17.2743411134576,1.50913873865044,14.993752603082,16.2615740740741,17.1884149362641,18.2307203286224,19.897762345679
nvp_21w_24w,pregnancy_duration_term,bmi,1y,5901,4399,16.9291626061106,1.40501652282138,14.7589763935727,15.965572898601,16.8553688823959,17.8140548040236,19.2949094338313
nvp_21w_24w,pregnancy_duration_term,bmi,16m,5901,3347,16.7019164982536,1.36520935982219,14.5665233896581,15.78125,16.6348692858267,17.568996803343,18.9682207368053
nvp_21w_24w,pregnancy_duration_term,bmi,2y,5901,3330,16.4283236708756,1.4150648498612,14.2045454545455,15.490009216723,16.3613631577413,17.3320123326505,18.7980086458365
nvp_21w_24w,pregnancy_duration_term,bmi,3y,5901,3429,16.0957030616439,1.52580837999177,13.8219519982631,15.0978758850479,16,17,18.6913769248601
nvp_21w_24w,pregnancy_duration_term,bmi,5y,5901,2760,15.6083154902985,1.57083105958752,13.2325141776938,14.5959416162335,15.4873275595535,16.5182418845159,18.3422359786164
nvp_21w_24w,pregnancy_duration_term,bmi,7y,5901,2812,15.8759540099519,1.96051702068736,13.2478365765578,14.6331945889698,15.6240312480625,16.8178382464097,19.3773937363681
nvp_21w_24w,pregnancy_duration_term,bmi,8y,5901,2187,16.2861194297176,2.02777242800787,13.5127859600741,14.8800297600595,16.0034602076125,17.3576671295378,20.0872359963269
nvp_21w_24w,pregnancy_duration_preterm,length,birth,382,322,45.8913043478261,2.64351062966274,41,44,46,48,50
nvp_21w_24w,pregnancy_duration_preterm,length,6w,382,204,52.1995098039216,3.01123507955405,46575,50,52,54,56.5
nvp_21w_24w,pregnancy_duration_preterm,length,3m,382,294,57.8512767103789,2.99820943474255,52.5,56,58,60,62
nvp_21w_24w,pregnancy_duration_preterm,length,6m,382,307,65.0459332985391,3.03267652559606,60,63,65,67,70
nvp_21w_24w,pregnancy_duration_preterm,length,8m,382,278,69.1818301274011,3.08069783121195,64,67,69,71,73.5
nvp_21w_24w,pregnancy_duration_preterm,length,1y,382,278,74.6133028847856,3.09457646048875,70,72.889294661348,75,76.5,79575
nvp_21w_24w,pregnancy_duration_preterm,length,16m,382,214,79.1663190627489,3.38901100680156,73.9263649924311,76.7218888502223,79.2128669339195,81.5,84.0194368433499
nvp_21w_24w,pregnancy_duration_preterm,length,2y,382,213,87.098031590965,3.69840625505532,81.4835634361278,84.5,87,89.5035636744778,92.5862135428869
nvp_21w_24w,pregnancy_duration_preterm,length,3y,382,217,95.2767167080072,4.04481341061433,89,92.7885467980296,95,98,101.6
nvp_21w_24w,pregnancy_duration_preterm,length,5y,382,181,111.247272024645,5.60876623510939,103,107.903355817309,110.240428546743,115,120
nvp_21w_24w,pregnancy_duration_preterm,length,7y,382,186,124.350722446237,6.27172743222459,115,120,124,128,135
nvp_21w_24w,pregnancy_duration_preterm,length,8y,382,162,131.530312275888,6.22987561423376,121.05,127.25,131,135.75,141.95
nvp_21w_24w,pregnancy_duration_preterm,weight,birth,382,370,2.48355945945946,0.565333264284903,1.57175,2.11,2465,2.8475,3.4511
nvp_21w_24w,pregnancy_duration_preterm,weight,6w,382,276,3.7880652173913,0.821254479054811,2.47875,3155,3.7875,4.30625,5.18
